dataset,source,seed,threshold,release,method,attack,n,d,classes,number_of_balls,mean_ball_size,median_ball_size,min_ball_size,max_ball_size,singleton_count,fraction_size_le_2,fraction_size_le_5,mean_radius,median_radius,purity_mean,purity_median,purity_q25,purity_q75,dimension,separation,density_ratio,minority_fraction,modes,redundant_fraction,label_noise,roc_auc,pr_auc,tpr_at_1pct_fpr,tpr_at_0_1pct_fpr
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.9,release_3,granular_ball,random_forest,600,20,2,59,5.084745762711864,2.0,1,125,24,0.6779661016949152,0.8983050847457628,1.2817525223696857,1.590058883906052,0.9113042776432606,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.7234333333333334,0.7589574828326883,0.23,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.9,release_3,matched_kmeans,logistic,600,20,2,59,5.084745762711864,5.0,1,11,7,0.1694915254237288,0.559322033898305,2.101277479839974,2.3682929214140835,0.9147076087754055,1.0,0.8452380952380952,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.8629888888888889,0.8609783321290916,0.25,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.9,release_3,matched_kmeans,random_forest,600,20,2,59,5.084745762711864,5.0,1,11,7,0.1694915254237288,0.559322033898305,2.101277479839974,2.3682929214140835,0.9147076087754055,1.0,0.8452380952380952,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.8496333333333332,0.8520457296699715,0.2,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.95,release_1,granular_ball,logistic,600,20,2,91,3.2967032967032965,2.0,1,57,36,0.7032967032967034,0.9010989010989011,1.2466066803139066,1.4404386804187777,0.9280219780219781,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.7778111111111112,0.8208364014205908,0.37666666666666665,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.95,release_1,granular_ball,random_forest,600,20,2,91,3.2967032967032965,2.0,1,57,36,0.7032967032967034,0.9010989010989011,1.2466066803139066,1.4404386804187777,0.9280219780219781,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.7479388888888889,0.7973162158070539,0.3,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.95,release_1,matched_kmeans,logistic,600,20,2,91,3.2967032967032965,3.0,1,10,24,0.46153846153846156,0.8351648351648352,1.4808484675261857,1.785026125248663,0.9376896912611199,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.9077777777777778,0.9118750878873287,0.4066666666666667,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.95,release_1,matched_kmeans,random_forest,600,20,2,91,3.2967032967032965,3.0,1,10,24,0.46153846153846156,0.8351648351648352,1.4808484675261857,1.785026125248663,0.9376896912611199,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.8928944444444445,0.8869394478682047,0.28,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.95,release_2,granular_ball,logistic,600,20,2,91,3.2967032967032965,2.0,1,57,36,0.7032967032967034,0.9010989010989011,1.2466066803139066,1.4404386804187777,0.9280219780219781,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.8107555555555556,0.8366635812913115,0.22666666666666666,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.95,release_2,granular_ball,random_forest,600,20,2,91,3.2967032967032965,2.0,1,57,36,0.7032967032967034,0.9010989010989011,1.2466066803139066,1.4404386804187777,0.9280219780219781,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.8225111111111111,0.8554361608858145,0.36,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.95,release_2,matched_kmeans,logistic,600,20,2,91,3.2967032967032965,3.0,1,10,24,0.46153846153846156,0.8351648351648352,1.4808484675261857,1.785026125248663,0.9376896912611199,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.9231111111111111,0.9162963419680519,0.3466666666666667,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.95,release_2,matched_kmeans,random_forest,600,20,2,91,3.2967032967032965,3.0,1,10,24,0.46153846153846156,0.8351648351648352,1.4808484675261857,1.785026125248663,0.9376896912611199,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.9115444444444445,0.9101076612946224,0.42,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.95,release_3,granular_ball,logistic,600,20,2,91,3.2967032967032965,2.0,1,57,36,0.7032967032967034,0.9010989010989011,1.2466066803139066,1.4404386804187777,0.9280219780219781,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.8075444444444444,0.8322018424824815,0.21333333333333335,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.95,release_3,granular_ball,random_forest,600,20,2,91,3.2967032967032965,2.0,1,57,36,0.7032967032967034,0.9010989010989011,1.2466066803139066,1.4404386804187777,0.9280219780219781,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.818088888888889,0.8520187052767738,0.33,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.95,release_3,matched_kmeans,logistic,600,20,2,91,3.2967032967032965,3.0,1,10,24,0.46153846153846156,0.8351648351648352,1.4808484675261857,1.785026125248663,0.9376896912611199,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.9213999999999999,0.911098606707022,0.3233333333333333,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.95,release_3,matched_kmeans,random_forest,600,20,2,91,3.2967032967032965,3.0,1,10,24,0.46153846153846156,0.8351648351648352,1.4808484675261857,1.785026125248663,0.9376896912611199,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.912338888888889,0.9093064500582091,0.38333333333333336,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.99,release_1,granular_ball,logistic,600,20,2,95,3.1578947368421053,2.0,1,57,37,0.7052631578947368,0.8947368421052632,1.2491210219348081,1.4404386804187777,0.9263157894736842,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.7861555555555555,0.8295944058139049,0.3433333333333333,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.99,release_1,granular_ball,random_forest,600,20,2,95,3.1578947368421053,2.0,1,57,37,0.7052631578947368,0.8947368421052632,1.2491210219348081,1.4404386804187777,0.9263157894736842,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.7560222222222223,0.805730228115166,0.31333333333333335,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.99,release_1,matched_kmeans,logistic,600,20,2,95,3.1578947368421053,3.0,1,10,27,0.4842105263157895,0.8421052631578947,1.4233217035795607,1.7062682683477184,0.9411779448621554,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.9127777777777777,0.9192019829565262,0.42333333333333334,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.99,release_1,matched_kmeans,random_forest,600,20,2,95,3.1578947368421053,3.0,1,10,27,0.4842105263157895,0.8421052631578947,1.4233217035795607,1.7062682683477184,0.9411779448621554,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.8973611111111112,0.8982121037010735,0.35333333333333333,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.99,release_2,granular_ball,logistic,600,20,2,95,3.1578947368421053,2.0,1,57,37,0.7052631578947368,0.8947368421052632,1.2491210219348081,1.4404386804187777,0.9263157894736842,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.8301,0.8535227524838911,0.27,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.99,release_2,granular_ball,random_forest,600,20,2,95,3.1578947368421053,2.0,1,57,37,0.7052631578947368,0.8947368421052632,1.2491210219348081,1.4404386804187777,0.9263157894736842,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.8430055555555556,0.8660153333342349,0.32,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.99,release_2,matched_kmeans,logistic,600,20,2,95,3.1578947368421053,3.0,1,10,27,0.4842105263157895,0.8421052631578947,1.4233217035795607,1.7062682683477184,0.9411779448621554,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.9279000000000001,0.9246060184134542,0.3566666666666667,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.99,release_2,matched_kmeans,random_forest,600,20,2,95,3.1578947368421053,3.0,1,10,27,0.4842105263157895,0.8421052631578947,1.4233217035795607,1.7062682683477184,0.9411779448621554,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.9207666666666666,0.9164351722294477,0.36,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.99,release_3,granular_ball,logistic,600,20,2,95,3.1578947368421053,2.0,1,57,37,0.7052631578947368,0.8947368421052632,1.2491210219348081,1.4404386804187777,0.9263157894736842,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.8282777777777779,0.8494482046562969,0.23,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.99,release_3,granular_ball,random_forest,600,20,2,95,3.1578947368421053,2.0,1,57,37,0.7052631578947368,0.8947368421052632,1.2491210219348081,1.4404386804187777,0.9263157894736842,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.8419555555555556,0.8644005210097636,0.3433333333333333,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.99,release_3,matched_kmeans,logistic,600,20,2,95,3.1578947368421053,3.0,1,10,27,0.4842105263157895,0.8421052631578947,1.4233217035795607,1.7062682683477184,0.9411779448621554,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.9257777777777778,0.9192886398858497,0.35,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,7,0.99,release_3,matched_kmeans,random_forest,600,20,2,95,3.1578947368421053,3.0,1,10,27,0.4842105263157895,0.8421052631578947,1.4233217035795607,1.7062682683477184,0.9411779448621554,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.9233,0.9206760269715429,0.3566666666666667,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.7,release_1,granular_ball,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.3275832039767765,4.3275832039767765,0.88,0.88,0.88,0.88,20,2.0,1.0,0.1,1,0.5,0.02,0.5039111111111112,0.5003689800605362,0.0033333333333333335,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.7,release_1,granular_ball,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.3275832039767765,4.3275832039767765,0.88,0.88,0.88,0.88,20,2.0,1.0,0.1,1,0.5,0.02,0.4791666666666667,0.47455252024886097,0.0,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.7,release_1,matched_kmeans,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.3275832039767765,4.3275832039767765,0.88,0.88,0.88,0.88,20,2.0,1.0,0.1,1,0.5,0.02,0.5039111111111112,0.5003689800605362,0.0033333333333333335,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.7,release_1,matched_kmeans,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.3275832039767765,4.3275832039767765,0.88,0.88,0.88,0.88,20,2.0,1.0,0.1,1,0.5,0.02,0.4791666666666667,0.47455252024886097,0.0,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.7,release_2,granular_ball,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.3275832039767765,4.3275832039767765,0.88,0.88,0.88,0.88,20,2.0,1.0,0.1,1,0.5,0.02,0.4671222222222222,0.46396678867638463,0.0033333333333333335,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.7,release_2,granular_ball,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.3275832039767765,4.3275832039767765,0.88,0.88,0.88,0.88,20,2.0,1.0,0.1,1,0.5,0.02,0.4788,0.4745167780168506,0.006666666666666667,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.7,release_2,matched_kmeans,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.3275832039767765,4.3275832039767765,0.88,0.88,0.88,0.88,20,2.0,1.0,0.1,1,0.5,0.02,0.4671222222222222,0.46396678867638463,0.0033333333333333335,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.7,release_2,matched_kmeans,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.3275832039767765,4.3275832039767765,0.88,0.88,0.88,0.88,20,2.0,1.0,0.1,1,0.5,0.02,0.4788,0.4745167780168506,0.006666666666666667,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.7,release_3,granular_ball,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.3275832039767765,4.3275832039767765,0.88,0.88,0.88,0.88,20,2.0,1.0,0.1,1,0.5,0.02,0.4671222222222222,0.46396678867638463,0.0033333333333333335,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.7,release_3,granular_ball,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.3275832039767765,4.3275832039767765,0.88,0.88,0.88,0.88,20,2.0,1.0,0.1,1,0.5,0.02,0.4790444444444445,0.47445519693500543,0.006666666666666667,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.7,release_3,matched_kmeans,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.3275832039767765,4.3275832039767765,0.88,0.88,0.88,0.88,20,2.0,1.0,0.1,1,0.5,0.02,0.4671222222222222,0.46396678867638463,0.0033333333333333335,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.7,release_3,matched_kmeans,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.3275832039767765,4.3275832039767765,0.88,0.88,0.88,0.88,20,2.0,1.0,0.1,1,0.5,0.02,0.4790444444444445,0.47445519693500543,0.006666666666666667,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.8,release_1,granular_ball,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.3275832039767765,4.3275832039767765,0.88,0.88,0.88,0.88,20,2.0,1.0,0.1,1,0.5,0.02,0.5039111111111112,0.5003689800605362,0.0033333333333333335,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.8,release_1,granular_ball,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.3275832039767765,4.3275832039767765,0.88,0.88,0.88,0.88,20,2.0,1.0,0.1,1,0.5,0.02,0.4791666666666667,0.47455252024886097,0.0,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.8,release_1,matched_kmeans,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.3275832039767765,4.3275832039767765,0.88,0.88,0.88,0.88,20,2.0,1.0,0.1,1,0.5,0.02,0.5039111111111112,0.5003689800605362,0.0033333333333333335,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.8,release_1,matched_kmeans,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.3275832039767765,4.3275832039767765,0.88,0.88,0.88,0.88,20,2.0,1.0,0.1,1,0.5,0.02,0.4791666666666667,0.47455252024886097,0.0,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.8,release_2,granular_ball,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.3275832039767765,4.3275832039767765,0.88,0.88,0.88,0.88,20,2.0,1.0,0.1,1,0.5,0.02,0.4671222222222222,0.46396678867638463,0.0033333333333333335,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.8,release_2,granular_ball,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.3275832039767765,4.3275832039767765,0.88,0.88,0.88,0.88,20,2.0,1.0,0.1,1,0.5,0.02,0.4788,0.4745167780168506,0.006666666666666667,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.8,release_2,matched_kmeans,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.3275832039767765,4.3275832039767765,0.88,0.88,0.88,0.88,20,2.0,1.0,0.1,1,0.5,0.02,0.4671222222222222,0.46396678867638463,0.0033333333333333335,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.8,release_2,matched_kmeans,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.3275832039767765,4.3275832039767765,0.88,0.88,0.88,0.88,20,2.0,1.0,0.1,1,0.5,0.02,0.4788,0.4745167780168506,0.006666666666666667,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.8,release_3,granular_ball,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.3275832039767765,4.3275832039767765,0.88,0.88,0.88,0.88,20,2.0,1.0,0.1,1,0.5,0.02,0.4671222222222222,0.46396678867638463,0.0033333333333333335,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.8,release_3,granular_ball,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.3275832039767765,4.3275832039767765,0.88,0.88,0.88,0.88,20,2.0,1.0,0.1,1,0.5,0.02,0.4790444444444445,0.47445519693500543,0.006666666666666667,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.8,release_3,matched_kmeans,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.3275832039767765,4.3275832039767765,0.88,0.88,0.88,0.88,20,2.0,1.0,0.1,1,0.5,0.02,0.4671222222222222,0.46396678867638463,0.0033333333333333335,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.8,release_3,matched_kmeans,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.3275832039767765,4.3275832039767765,0.88,0.88,0.88,0.88,20,2.0,1.0,0.1,1,0.5,0.02,0.4790444444444445,0.47445519693500543,0.006666666666666667,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.9,release_1,granular_ball,logistic,600,20,2,36,8.333333333333334,2.0,1,184,14,0.6666666666666666,0.8888888888888888,1.4060400771852268,1.6562546676925105,0.9259910485933504,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.5699888888888889,0.620817076061143,0.07333333333333333,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.9,release_1,granular_ball,random_forest,600,20,2,36,8.333333333333334,2.0,1,184,14,0.6666666666666666,0.8888888888888888,1.4060400771852268,1.6562546676925105,0.9259910485933504,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.5639944444444445,0.6085946617076683,0.11666666666666667,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.9,release_1,matched_kmeans,logistic,600,20,2,36,8.333333333333334,8.5,2,15,0,0.027777777777777776,0.3055555555555556,2.632273649057623,2.6838620418597445,0.8977209518876186,1.0,0.8,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.8235555555555556,0.8052320484639732,0.06333333333333334,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.9,release_1,matched_kmeans,random_forest,600,20,2,36,8.333333333333334,8.5,2,15,0,0.027777777777777776,0.3055555555555556,2.632273649057623,2.6838620418597445,0.8977209518876186,1.0,0.8,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.7790000000000001,0.7224897770504266,0.02,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.9,release_2,granular_ball,logistic,600,20,2,36,8.333333333333334,2.0,1,184,14,0.6666666666666666,0.8888888888888888,1.4060400771852268,1.6562546676925105,0.9259910485933504,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.5754666666666667,0.6189138838260531,0.06,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.9,release_2,granular_ball,random_forest,600,20,2,36,8.333333333333334,2.0,1,184,14,0.6666666666666666,0.8888888888888888,1.4060400771852268,1.6562546676925105,0.9259910485933504,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.6041555555555556,0.6480268944112474,0.13333333333333333,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.9,release_2,matched_kmeans,logistic,600,20,2,36,8.333333333333334,8.5,2,15,0,0.027777777777777776,0.3055555555555556,2.632273649057623,2.6838620418597445,0.8977209518876186,1.0,0.8,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.8318222222222222,0.8088556434574519,0.08,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.9,release_2,matched_kmeans,random_forest,600,20,2,36,8.333333333333334,8.5,2,15,0,0.027777777777777776,0.3055555555555556,2.632273649057623,2.6838620418597445,0.8977209518876186,1.0,0.8,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.7967222222222222,0.7222237107218,0.0033333333333333335,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.9,release_3,granular_ball,logistic,600,20,2,36,8.333333333333334,2.0,1,184,14,0.6666666666666666,0.8888888888888888,1.4060400771852268,1.6562546676925105,0.9259910485933504,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.5741666666666667,0.6218664952611206,0.07666666666666666,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.9,release_3,granular_ball,random_forest,600,20,2,36,8.333333333333334,2.0,1,184,14,0.6666666666666666,0.8888888888888888,1.4060400771852268,1.6562546676925105,0.9259910485933504,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.5917777777777777,0.6440762374691793,0.14333333333333334,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.9,release_3,matched_kmeans,logistic,600,20,2,36,8.333333333333334,8.5,2,15,0,0.027777777777777776,0.3055555555555556,2.632273649057623,2.6838620418597445,0.8977209518876186,1.0,0.8,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.8387444444444445,0.8047575225320522,0.04666666666666667,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.9,release_3,matched_kmeans,random_forest,600,20,2,36,8.333333333333334,8.5,2,15,0,0.027777777777777776,0.3055555555555556,2.632273649057623,2.6838620418597445,0.8977209518876186,1.0,0.8,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.8016333333333334,0.7326812859019993,0.03666666666666667,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.95,release_1,granular_ball,logistic,600,20,2,81,3.7037037037037037,2.0,1,23,26,0.6419753086419753,0.8395061728395061,1.5030389630812442,1.7282287770667062,0.9192163177670425,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.7608888888888887,0.8061045032202588,0.31,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.95,release_1,granular_ball,random_forest,600,20,2,81,3.7037037037037037,2.0,1,23,26,0.6419753086419753,0.8395061728395061,1.5030389630812442,1.7282287770667062,0.9192163177670425,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.7275499999999999,0.7723716526988024,0.27666666666666667,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.95,release_1,matched_kmeans,logistic,600,20,2,81,3.7037037037037037,4.0,1,8,20,0.4074074074074074,0.7160493827160493,1.588220771618414,2.064335585029921,0.9348177542621986,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.8849888888888888,0.8934123815655153,0.41333333333333333,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.95,release_1,matched_kmeans,random_forest,600,20,2,81,3.7037037037037037,4.0,1,8,20,0.4074074074074074,0.7160493827160493,1.588220771618414,2.064335585029921,0.9348177542621986,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.8646944444444444,0.86422053303744,0.2866666666666667,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.95,release_2,granular_ball,logistic,600,20,2,81,3.7037037037037037,2.0,1,23,26,0.6419753086419753,0.8395061728395061,1.5030389630812442,1.7282287770667062,0.9192163177670425,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.8111111111111111,0.8399042187448371,0.3333333333333333,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.95,release_2,granular_ball,random_forest,600,20,2,81,3.7037037037037037,2.0,1,23,26,0.6419753086419753,0.8395061728395061,1.5030389630812442,1.7282287770667062,0.9192163177670425,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.8002888888888889,0.8230620366632024,0.25333333333333335,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.95,release_2,matched_kmeans,logistic,600,20,2,81,3.7037037037037037,4.0,1,8,20,0.4074074074074074,0.7160493827160493,1.588220771618414,2.064335585029921,0.9348177542621986,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.8951666666666667,0.8968103720761188,0.3466666666666667,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.95,release_2,matched_kmeans,random_forest,600,20,2,81,3.7037037037037037,4.0,1,8,20,0.4074074074074074,0.7160493827160493,1.588220771618414,2.064335585029921,0.9348177542621986,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.8838888888888888,0.8898919247778115,0.36,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.95,release_3,granular_ball,logistic,600,20,2,81,3.7037037037037037,2.0,1,23,26,0.6419753086419753,0.8395061728395061,1.5030389630812442,1.7282287770667062,0.9192163177670425,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.8048,0.833207819364105,0.2966666666666667,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.95,release_3,granular_ball,random_forest,600,20,2,81,3.7037037037037037,2.0,1,23,26,0.6419753086419753,0.8395061728395061,1.5030389630812442,1.7282287770667062,0.9192163177670425,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.8094666666666666,0.8313744680569399,0.2633333333333333,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.95,release_3,matched_kmeans,logistic,600,20,2,81,3.7037037037037037,4.0,1,8,20,0.4074074074074074,0.7160493827160493,1.588220771618414,2.064335585029921,0.9348177542621986,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.8968111111111111,0.896507999503151,0.3466666666666667,nan
syn_sep2_density1_minority0.1_modes1,controlled_gaussian_mixture,21,0.95,release_3,matched_kmeans,random_forest,600,20,2,81,3.7037037037037037,4.0,1,8,20,0.4074074074074074,0.7160493827160493,1.588220771618414,2.064335585029921,0.9348177542621986,1.0,1.0,1.0,20,2.0,1.0,0.1,1,0.5,0.02,0.8836888888888889,0.8893697408068528,0.37333333333333335,nan
