dataset,seed,threshold,method,member,attack_score,nearest_ball,ball_size,ball_size_bin,purity,radius,refinement_depth,normalized_distance,dimension,redundant_fraction,label_noise
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999938651489,31,1,1-2,1.0,0.0,14,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.7408668611035113,85,2,1-2,1.0,1.1408724871507976,25,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9931930674653083,128,2,1-2,1.0,5.828582603033172,6,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999998919963221,65,1,1-2,1.0,0.0,14,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.5471009837708317,88,7,6-10,1.0,1.5870729804476476,22,1.0567769011038932,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.999999998027755,119,1,1-2,1.0,0.0,9,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.8295898948394202,85,2,1-2,1.0,1.1408724871507976,25,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.6818954432910599,96,2,1-2,0.5,1.1502696731790967,24,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.503987657104533,40,10,6-10,1.0,1.6917625608139293,18,0.8974762661155691,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9775261920631444,38,1,1-2,1.0,0.0,20,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9902946911468512,50,1,1-2,1.0,0.0,20,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.54527460202163,40,10,6-10,1.0,1.6917625608139293,18,0.9297078126909885,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.5651043091195702,33,5,3-5,1.0,1.4302840181826102,19,1.1474685961074425,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.5707019239069421,39,3,3-5,1.0,1.323512650925106,19,1.0228963160067195,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.6357950862162146,41,2,1-2,1.0,1.1568584230016192,19,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.3586248044071625,40,10,6-10,1.0,1.6917625608139293,18,1.022353273051958,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9935983227613623,74,2,1-2,1.0,4.50773779701588,13,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.6000112385149063,58,3,3-5,1.0,1.259693669883249,19,1.039273593763112,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9700886623951045,139,4,3-5,1.0,7.213225451138599,4,0.8504114933988477,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999950021898,138,1,1-2,1.0,0.0,7,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.6014369995548157,43,2,1-2,0.5,1.0392470032841419,23,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.7804523449905559,87,2,1-2,1.0,1.1750591117183364,23,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9966031581517459,143,2,1-2,1.0,5.0294701798566575,7,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9645902695827315,142,3,3-5,1.0,6.368336956275466,6,1.0581684345117774,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9885342500579916,76,3,3-5,1.0,6.334725344620703,11,1.136780013523664,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.981876099358309,136,3,3-5,1.0,6.043740735657745,8,0.9319674859703343,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.6470905576725658,94,2,1-2,0.5,1.047461761123423,25,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9974149685773164,17,2,1-2,1.0,5.714697787051376,11,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.30936512526295806,40,10,6-10,1.0,1.6917625608139293,18,1.1717029628575695,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999981397825,75,1,1-2,1.0,0.0,12,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9988665279668788,124,2,1-2,1.0,6.15979146321482,8,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9988014598196889,156,2,1-2,1.0,5.501291861973184,6,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999718236375,129,1,1-2,1.0,0.0,8,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9967293239479642,12,3,3-5,1.0,6.713393153076097,9,0.9278546443967152,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.5312473053329336,40,10,6-10,1.0,1.6917625608139293,18,0.9194424416993007,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.66630559886569,35,2,1-2,1.0,1.0084929888297811,20,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9039952579623076,116,4,3-5,1.0,6.387515299742999,6,0.985664904711773,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.8027667047890926,35,2,1-2,1.0,1.0084929888297811,20,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.5425685714510754,58,3,3-5,1.0,1.259693669883249,19,1.0087274218303373,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.5661149274233113,33,5,3-5,1.0,1.4302840181826102,19,0.9839683628480403,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.8754684180623534,141,6,6-10,1.0,7.900618546152319,7,0.8986594181287886,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9925685809703394,45,1,1-2,1.0,0.0,23,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999189174423,23,1,1-2,1.0,0.0,11,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.8895060482516428,135,4,3-5,1.0,6.33838448509172,6,1.1180356502575428,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9262110862236949,13,3,3-5,1.0,6.946437149655554,10,1.0438000221853994,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.999999999072213,103,1,1-2,1.0,0.0,11,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.7458599823853623,43,2,1-2,0.5,1.0392470032841419,23,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9985428213771258,19,2,1-2,1.0,5.497210611617815,8,1.0000000000000002,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999237182318,112,1,1-2,1.0,0.0,9,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9901867387669805,34,1,1-2,1.0,0.0,20,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.6249049076358266,58,3,3-5,1.0,1.259693669883249,19,0.9519989844065513,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.7026824615122712,56,2,1-2,0.5,0.9968065879512636,21,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9948187932810634,5,2,1-2,1.0,5.920566272880415,10,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9988082380812576,153,2,1-2,0.5,5.202435933049158,10,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9983261851952593,19,2,1-2,1.0,5.497210611617815,8,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999711882767,98,1,1-2,1.0,0.0,19,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.7706869959272433,49,2,1-2,0.5,0.971622562158732,20,1.0000000000000002,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9971104848525267,122,2,1-2,0.5,5.848328020089265,6,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9996331858352506,25,2,1-2,0.5,5.791626740708872,10,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9937648934689327,70,3,3-5,1.0,5.533988084294535,8,0.9899957279854349,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.47503641771356775,40,10,6-10,1.0,1.6917625608139293,18,0.9305344265387357,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.7666073603110813,139,4,3-5,1.0,7.213225451138599,4,1.0686199018670335,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999757093408,151,1,1-2,1.0,0.0,9,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9989457674448509,29,2,1-2,1.0,5.556441041027545,15,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9997821366277545,109,2,1-2,1.0,4.7168368558633045,7,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.5042020967691554,89,5,3-5,1.0,1.4544185274450605,21,1.1777490016726555,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.999999999508181,0,1,1-2,1.0,0.0,2,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9784680233651178,91,1,1-2,1.0,0.0,23,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9884993330876475,131,2,1-2,0.5,5.5165712408315475,10,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.49837659858804584,88,7,6-10,1.0,1.5870729804476476,22,0.9660207709954783,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.6661883414206132,46,2,1-2,0.5,1.1311280233237413,23,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999999673383,117,1,1-2,1.0,0.0,4,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999954351606,30,1,1-2,1.0,0.0,15,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9926477191156469,154,2,1-2,1.0,5.765310096055887,9,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999947612508,123,1,1-2,1.0,0.0,7,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9927471520112552,11,2,1-2,0.5,6.472556241102089,10,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.5494062433522229,88,7,6-10,1.0,1.5870729804476476,22,0.9810597342225059,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.999999998885907,67,1,1-2,1.0,0.0,12,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9284081687699728,127,6,6-10,1.0,7.3987626140535,6,0.9468989173938287,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999984238668,118,1,1-2,1.0,0.0,7,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.7426976998578462,46,2,1-2,0.5,1.1311280233237413,23,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999147731685,72,1,1-2,1.0,0.0,7,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999994499887045,144,1,1-2,1.0,0.0,7,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9991387193544756,109,2,1-2,1.0,4.7168368558633045,7,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9869058365671709,142,3,3-5,1.0,6.368336956275466,6,0.9823634643491433,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.41550330296253124,40,10,6-10,1.0,1.6917625608139293,18,1.0069739823500763,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9862357160926399,113,2,1-2,1.0,5.09101285502717,9,1.0000000000000002,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999759461534,147,1,1-2,1.0,0.0,7,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.7312625032733765,56,2,1-2,0.5,0.9968065879512636,21,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9683882283137557,92,1,1-2,1.0,0.0,24,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.6691182037259077,62,2,1-2,1.0,1.1896096011820727,21,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999992977202,106,1,1-2,1.0,0.0,3,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999997674546529,64,1,1-2,1.0,0.0,16,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9980076076905705,145,2,1-2,1.0,5.327075473384924,8,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9932710189532277,54,1,1-2,1.0,0.0,20,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.5687472881850799,88,7,6-10,1.0,1.5870729804476476,22,0.9252868248494485,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9973654545489518,140,2,1-2,0.5,6.166423272621982,7,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9813802483567573,120,2,1-2,1.0,5.215084440732017,9,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.999999992511878,114,1,1-2,1.0,0.0,8,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9967252954521452,27,3,3-5,1.0,6.210963153377187,5,1.2046215524074524,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999971600826,125,1,1-2,1.0,0.0,9,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9293057437819193,149,3,3-5,1.0,6.801865272300643,8,0.9818863414132762,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.98047945745712,140,2,1-2,0.5,6.166423272621982,7,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.5798407310931384,3,9,6-10,1.0,7.8086012235270585,6,1.1487874746457065,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9983161505439101,73,2,1-2,1.0,4.1554270758731855,13,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9726998996355678,141,6,6-10,1.0,7.900618546152319,7,0.9039736082037214,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9666317283707859,6,3,3-5,1.0,6.614778389870186,10,1.1422653748125127,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9926414578160765,15,3,3-5,1.0,6.852617909614449,13,1.0858827992568405,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9239103406559558,28,3,3-5,1.0,7.073845716408514,12,1.0662234267370598,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9786160188540999,133,3,3-5,1.0,6.4197535718419205,8,1.002943486486034,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999946094067,108,1,1-2,1.0,0.0,6,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.32734881380624586,3,9,6-10,1.0,7.8086012235270585,6,1.0438840619660876,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9989239596873113,135,4,3-5,1.0,6.33838448509172,6,0.9852704416140734,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999983420174,155,1,1-2,1.0,0.0,9,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.8035072642692016,49,2,1-2,0.5,0.971622562158732,20,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.7967974425829888,141,6,6-10,1.0,7.900618546152319,7,1.0561618160818365,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9948905291784581,122,2,1-2,0.5,5.848328020089265,6,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999998675744,81,1,1-2,1.0,0.0,14,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9880774546864922,21,4,3-5,1.0,6.3486417164292455,12,0.9303001431258362,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9993205401012685,5,2,1-2,1.0,5.920566272880415,10,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9988345093760684,78,3,3-5,1.0,5.121954852487203,9,1.0280951963859832,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999880781637,79,1,1-2,1.0,0.0,13,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9945152870951594,70,3,3-5,1.0,5.533988084294535,8,1.023269606079472,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9962877592945004,116,4,3-5,1.0,6.387515299742999,6,0.8774734487721332,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9821688649281989,1,4,3-5,1.0,6.530317118702984,7,1.0652093379729097,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.991601322463583,136,3,3-5,1.0,6.043740735657745,8,1.0328490170082825,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9947916899682483,107,2,1-2,1.0,6.405372648822723,5,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9984411897936,130,2,1-2,1.0,5.127181821242677,10,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999996517405125,83,1,1-2,1.0,0.0,17,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999984213999,69,1,1-2,1.0,0.0,9,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.999999916853799,100,1,1-2,1.0,0.0,16,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9038201346815915,80,2,1-2,0.5,6.161561893558826,14,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9968853736134068,154,2,1-2,1.0,5.765310096055887,9,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9634089327950522,86,1,1-2,1.0,0.0,24,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9964809581233095,90,1,1-2,1.0,0.0,21,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999882243035,137,1,1-2,1.0,0.0,8,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.6010593252072586,3,9,6-10,1.0,7.8086012235270585,6,0.9087600548385464,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.999999639026528,22,1,1-2,1.0,0.0,12,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.8244382964830677,3,9,6-10,1.0,7.8086012235270585,6,0.9378245410501616,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9980369873083814,145,2,1-2,1.0,5.327075473384924,8,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.7638834694086746,94,2,1-2,0.5,1.047461761123423,25,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9980965824913841,70,3,3-5,1.0,5.533988084294535,8,0.9867346659350932,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.47572335723584047,40,10,6-10,1.0,1.6917625608139293,18,1.0881100040787528,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9640574605973722,6,3,3-5,1.0,6.614778389870186,10,1.0412166896706703,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9994116923080457,148,2,1-2,1.0,5.717613784844529,5,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999491310333,48,1,1-2,1.0,0.0,16,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9975020736419694,16,2,1-2,1.0,5.16933718656395,12,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999643037368,68,1,1-2,1.0,0.0,10,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.7279781156095255,127,6,6-10,1.0,7.3987626140535,6,1.0397075586188347,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.7971269910113485,26,6,6-10,1.0,7.604065766356986,7,1.0558296013176265,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.6612076037855262,26,6,6-10,1.0,7.604065766356986,7,1.0459315303691579,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.988420111395629,127,6,6-10,1.0,7.3987626140535,6,0.8772390158452604,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.4304754536258461,18,5,3-5,1.0,7.7355325718475525,9,1.0849748054959432,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9710873774543716,12,3,3-5,1.0,6.713393153076097,9,1.0279564634141176,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9300120276558871,18,5,3-5,1.0,7.7355325718475525,9,0.9624189508181401,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.986567947806125,18,5,3-5,1.0,7.7355325718475525,9,0.9128374938675679,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9858506437797404,27,3,3-5,1.0,6.210963153377187,5,0.8465215844387354,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.999999972917137,101,1,1-2,1.0,0.0,15,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.7304636121502535,53,2,1-2,1.0,1.08503369779923,20,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9769792722661508,12,3,3-5,1.0,6.713393153076097,9,1.044188892189167,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9847995822965818,149,3,3-5,1.0,6.801865272300643,8,1.0782428296629456,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.5861295352000699,89,5,3-5,1.0,1.4544185274450605,21,1.070459775782565,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9976751526163925,3,9,6-10,1.0,7.8086012235270585,6,0.8249944828560648,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999994544646,71,1,1-2,1.0,0.0,7,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9904818399238183,120,2,1-2,1.0,5.215084440732017,9,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9935014556098601,133,3,3-5,1.0,6.4197535718419205,8,1.0689739486786831,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9892446210773906,127,6,6-10,1.0,7.3987626140535,6,0.9567621681513934,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999997667034335,4,1,1-2,1.0,0.0,10,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999997255178,111,1,1-2,1.0,0.0,5,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9999999932260886,115,1,1-2,1.0,0.0,7,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9636288076751309,26,6,6-10,1.0,7.604065766356986,7,0.910677619557686,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9998963463505014,16,2,1-2,1.0,5.16933718656395,12,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.9976753984376527,113,2,1-2,1.0,5.09101285502717,9,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.8038896181521206,141,6,6-10,1.0,7.900618546152319,7,0.9891887536516862,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,73,0.99,granular_ball,1,0.507746950648029,89,5,3-5,1.0,1.4544185274450605,21,0.9332995625113307,60,0.1,0.15
